seed	vcfsim_pi
6114	0.00376316
6115	0.00884368
6116	0.00301632
6117	0.0128163
6118	0.00422632
6119	0.00386053
6120	0.00212158
6121	0.00391632
6122	0.00409684
6123	0.00470684
6124	0.00618053
6125	0.00259579
6126	0.0108874
6127	0.00552632
6128	0.00879105
6129	0.00575895
6130	0.00470842
6131	0.00488579
6132	0.00314789
6133	0.00310789
6134	0.00617316
6135	0.00573947
6136	0.00414421
6137	0.00623158
6138	0.00527895
6139	0.0123447
6140	0.00885737
6141	0.00577789
6142	0.00923947
6143	0.00580263
6144	0.00325895
6145	0.00670158
6146	0.00363895
6147	0.0147026
6148	0.00454316
6149	0.00354842
6150	0.00857368
6151	0.00679737
6152	0.0111526
6153	0.0104184
6154	0.00574421
6155	0.00661789
6156	0.0141884
6157	0.00607263
6158	0.00787842
6159	0.00557632
6160	0.00643368
6161	0.00694211
6162	0.00871211
6163	0.00199842
6164	0.00815368
6165	0.00429105
6166	0.00451684
6167	0.00365211
6168	0.00676737
6169	0.00381158
6170	0.00529474
6171	0.00718211
6172	0.00727
6173	0.00338211
6174	0.00779579
6175	0.00215895
6176	0.0112705
6177	0.00506632
6178	0.0127384
6179	0.0104732
6180	0.00309684
6181	0.00990263
6182	0.00414684
6183	0.00491105
6184	0.00650316
6185	0.00389474
6186	0.00482526
6187	0.00715105
6188	0.00610842
6189	0.00548368
6190	0.00516
6191	0.0104489
6192	0.00465684
6193	0.00896158
6194	0.00496632
6195	0.00485263
6196	0.00337
6197	0.00452789
6198	0.00720684
6199	0.0117505
6200	0.00561053
6201	0.0155026
6202	0.00389842
6203	0.00829105
6204	0.00423579
6205	0.00524895
6206	0.00614579
6207	0.00577737
6208	0.00393632
6209	0.00263263
6210	0.00439842
6211	0.00497842
6212	0.00452789
6213	0.0112689
6214	0.0149005
6215	0.00397789
6216	0.00622526
6217	0.00505526
6218	0.00436684
6219	0.00528053
6220	0.00563263
6221	0.00656316
6222	0.0160174
6223	0.00872368
6224	0.00409684
6225	0.00455105
6226	0.0181568
6227	0.00769
6228	0.00673947
6229	0.00292579
6230	0.00424895
6231	0.0141321
6232	0.00718158
6233	0.0103116
6234	0.0103421
6235	0.0101463
6236	0.00313053
6237	0.00411368
6238	0.0128621
6239	0.00402895
6240	0.00553895
6241	0.00662947
6242	0.00692474
6243	0.00378105
6244	0.01081
6245	0.00463947
6246	0.0110037
6247	0.00285789
6248	0.00612158
6249	0.00713684
6250	0.00644526
6251	0.00506737
6252	0.00563632
6253	0.00744842
6254	0.00787053
6255	0.00622211
6256	0.00537526
6257	0.00737895
6258	0.00739
6259	0.00564263
6260	0.00427158
6261	0.00903526
6262	0.0121205
6263	0.00782105
6264	0.00586947
6265	0.00707947
6266	0.00362579
6267	0.00426421
6268	0.00466158
6269	0.00924895
6270	0.00554053
6271	0.00475632
6272	0.00913368
6273	0.0146695
6274	0.00438368
6275	0.00249579
6276	0.00382632
6277	0.00927789
6278	0.00455684
6279	0.00639684
6280	0.0100095
6281	0.00439
6282	0.00906368
6283	0.00568526
6284	0.00317263
6285	0.0155226
6286	0.00494263
6287	0.00810632
6288	0.00512789
6289	0.00866842
6290	0.00673053
6291	0.0144468
6292	0.00450684
6293	0.0128
6294	0.00544789
6295	0.00562053
6296	0.00685
6297	0.00679316
6298	0.0098
6299	0.00682263
6300	0.00687158
6301	0.00905105
6302	0.00485632
6303	0.00233895
6304	0.00466263
6305	0.00455263
6306	0.00493526
6307	0.00548526
6308	0.00295526
6309	0.00289737
6310	0.00634632
6311	0.00861053
6312	0.0164774
6313	0.00396474
6314	0.00555316
6315	0.00785
6316	0.00752474
6317	0.00941737
6318	0.00390526
6319	0.00292316
6320	0.00751579
6321	0.00825053
6322	0.0029
6323	0.00565316
6324	0.00314263
6325	0.00966684
6326	0.00757684
6327	0.00683
6328	0.00716947
6329	0.00933684
6330	0.00952579
6331	0.00544684
6332	0.00518263
6333	0.00782526
6334	0.00277316
6335	0.00427105
6336	0.00567947
6337	0.00276684
6338	0.00502789
6339	0.00449368
6340	0.00368316
6341	0.00417737
6342	0.00182053
6343	0.00647105
6344	0.00420632
6345	0.00635211
6346	0.00383789
6347	0.00361895
6348	0.00923263
6349	0.00336895
6350	0.00803632
6351	0.00556
6352	0.0230605
6353	0.00247842
6354	0.00915474
6355	0.00662158
6356	0.00630474
6357	0.00439421
6358	0.00957158
6359	0.00448158
6360	0.00509105
6361	0.0084
6362	0.00903632
6363	0.00236947
6364	0.00628737
6365	0.00664684
6366	0.00500895
6367	0.00391684
6368	0.0205137
6369	0.0104084
6370	0.00578474
6371	0.00895316
6372	0.00744421
6373	0.00707842
6374	0.00450316
6375	0.00720368
6376	0.00960684
6377	0.0129258
6378	0.0114826
6379	0.00354737
6380	0.00364895
6381	0.00233526
6382	0.00378211
6383	0.00290474
6384	0.0154053
6385	0.0143021
6386	0.00325316
6387	0.0125142
6388	0.00725684
6389	0.00586158
6390	0.00657842
6391	0.00677737
6392	0.0216179
6393	0.00581474
6394	0.00802579
6395	0.00223632
6396	0.00880053
6397	0.00216895
6398	0.00737895
6399	0.00553316
6400	0.00485421
6401	0.00700368
6402	0.00891632
6403	0.00751842
6404	0.00648684
6405	0.00301105
6406	0.00762684
6407	0.00660263
6408	0.0126305
6409	0.00899579
6410	0.00642211
6411	0.0115347
6412	0.00849474
6413	0.0122053
6414	0.00641684
6415	0.00818737
6416	0.00739158
6417	0.0106542
6418	0.0109942
6419	0.00283421
6420	0.00565158
6421	0.00782842
6422	0.00842474
6423	0.00602579
6424	0.00827842
6425	0.01147
6426	0.00548105
6427	0.00757158
6428	0.00752053
6429	0.00301684
6430	0.00527684
6431	0.00259947
6432	0.00418526
6433	0.00377947
6434	0.0140816
6435	0.00371842
6436	0.00454
6437	0.0106011
6438	0.00341105
6439	0.00762526
6440	0.00693842
6441	0.00923211
6442	0.00880211
6443	0.00690895
6444	0.00899895
6445	0.00249
6446	0.00584368
6447	0.00466316
6448	0.00580684
6449	0.00407579
6450	0.00930263
6451	0.00825842
6452	0.00827368
6453	0.00379421
6454	0.00581526
6455	0.00330211
6456	0.00448895
6457	0.00232421
6458	0.00544842
6459	0.00734632
6460	0.00322579
6461	0.00280316
6462	0.00757632
6463	0.0114611
6464	0.0109568
6465	0.00422316
6466	0.0129811
6467	0.0220532
6468	0.00344632
6469	0.00536895
6470	0.00646158
6471	0.00661158
6472	0.00405
6473	0.00464316
6474	0.0116816
6475	0.00738053
6476	0.00608579
6477	0.00546737
6478	0.0131189
6479	0.00215263
6480	0.00802368
6481	0.0102147
6482	0.0136153
6483	0.00326368
6484	0.00649158
6485	0.00462947
6486	0.00377316
6487	0.00460211
6488	0.0177147
6489	0.00375105
6490	0.00450842
6491	0.00692
6492	0.0113084
6493	0.00986632
6494	0.00328684
6495	0.00415053
6496	0.00620632
6497	0.00634789
6498	0.00423684
6499	0.00899921
6500	0.00357105
6501	0.00902579
6502	0.00682421
6503	0.00281474
6504	0.00705421
6505	0.00398053
6506	0.00549947
6507	0.00473316
6508	0.00417526
6509	0.00411842
6510	0.0101505
6511	0.00599842
6512	0.00826684
6513	0.00563579
6514	0.00481211
6515	0.00178895
6516	0.00680474
6517	0.00575368
6518	0.00372368
6519	0.00560842
6520	0.00728947
6521	0.00303053
6522	0.00418158
6523	0.0102595
6524	0.00665895
6525	0.00913474
6526	0.00202684
6527	0.00818684
6528	0.00391526
6529	0.00494474
6530	0.00360263
6531	0.0101316
6532	0.00731105
6533	0.00374895
6534	0.00334474
6535	0.00438158
6536	0.00565263
6537	0.00749316
6538	0.00890105
6539	0.00280316
6540	0.00480737
6541	0.00352895
6542	0.00637632
6543	0.00656
6544	0.00357526
6545	0.00531789
6546	0.00502632
6547	0.00489474
6548	0.00429211
6549	0.00767789
6550	0.00557421
6551	0.00854316
6552	0.00837316
6553	0.00607684
6554	0.00691421
6555	0.0115037
6556	0.00625211
6557	0.00917211
6558	0.01328
6559	0.0153137
6560	0.00615158
6561	0.00912263
6562	0.0121032
6563	0.00410105
6564	0.00759474
6565	0.00389158
6566	0.00537158
6567	0.00808263
6568	0.00480789
6569	0.00916053
6570	0.00704
6571	0.00609368
6572	0.00961947
6573	0.00404789
6574	0.00726895
6575	0.00520421
6576	0.00275684
6577	0.0126963
6578	0.00420789
6579	0.0118505
6580	0.00335421
6581	0.00393316
6582	0.00219684
6583	0.00884789
6584	0.00270737
6585	0.00546053
6586	0.00582895
6587	0.00926
6588	0.00426158
6589	0.00626105
6590	0.00979526
6591	0.00451474
6592	0.0127195
6593	0.00545211
6594	0.00404368
6595	0.0185032
6596	0.00871842
6597	0.00398684
6598	0.00480632
6599	0.00616842
6600	0.0213995
6601	0.00905895
6602	0.00423053
6603	0.00936474
6604	0.0162195
6605	0.00373263
6606	0.0140637
6607	0.00824684
6608	0.0101689
6609	0.00380211
6610	0.00643105
6611	0.00357474
6612	0.00872316
6613	0.00190842
6614	0.00490579
6615	0.00929579
6616	0.00823211
6617	0.00326526
6618	0.0178758
6619	0.00434158
6620	0.00848053
6621	0.00427105
6622	0.00915158
6623	0.00546158
6624	0.00410158
6625	0.00814474
6626	0.00379632
6627	0.00288316
6628	0.0105805
6629	0.00584526
6630	0.00458632
6631	0.0142395
6632	0.00614316
6633	0.0171332
6634	0.00337263
6635	0.00413842
6636	0.00402105
6637	0.0107716
6638	0.00609947
6639	0.00648158
6640	0.0130753
6641	0.0109516
6642	0.00579316
6643	0.00971842
6644	0.00442789
6645	0.00660842
6646	0.0117726
6647	0.00316474
6648	0.0202858
6649	0.00350737
6650	0.0144905
6651	0.00525632
6652	0.00798526
6653	0.00470105
6654	0.0107132
6655	0.0134895
6656	0.00345158
6657	0.00213053
6658	0.00722053
6659	0.00707263
6660	0.00398895
6661	0.00294579
6662	0.00381737
6663	0.00726737
6664	0.00447526
6665	0.00502474
6666	0.00719579
6667	0.00480053
6668	0.00264632
6669	0.00596526
6670	0.00703316
6671	0.0100263
6672	0.00676316
6673	0.00627737
6674	0.0109747
6675	0.00271421
6676	0.00482947
6677	0.00554105
6678	0.00829421
6679	0.00794211
6680	0.00298368
6681	0.00580211
6682	0.00824737
6683	0.00600158
6684	0.00462947
6685	0.00624895
6686	0.00605053
6687	0.00544316
6688	0.00676316
6689	0.00316895
6690	0.00788
6691	0.00402737
6692	0.00619684
6693	0.0130974
6694	0.00437421
6695	0.00414105
6696	0.00783316
6697	0.00568895
6698	0.00579526
6699	0.00387105
6700	0.00925053
6701	0.00519737
6702	0.00651368
6703	0.00392789
6704	0.00765211
6705	0.0114289
6706	0.00596947
6707	0.00695158
6708	0.00861947
6709	0.00496263
6710	0.00634053
6711	0.00444053
6712	0.00733684
6713	0.00369211
6714	0.00716421
6715	0.00961263
6716	0.00611474
6717	0.00664632
6718	0.00424947
6719	0.00460474
6720	0.0102321
6721	0.00178158
6722	0.0122253
6723	0.00870263
6724	0.00687105
6725	0.00398526
6726	0.00533789
6727	0.00287
6728	0.00394684
6729	0.00585842
6730	0.00359421
6731	0.0135821
6732	0.00736
6733	0.00728737
6734	0.00289263
6735	0.00449842
6736	0.0176505
6737	0.00599632
6738	0.00669053
6739	0.00289947
6740	0.0113258
6741	0.00580632
6742	0.00454632
6743	0.00275158
6744	0.00452421
6745	0.00843421
6746	0.00418263
6747	0.00477421
6748	0.00434368
6749	0.00830526
6750	0.00427895
6751	0.00318474
6752	0.00400789
6753	0.00456368
6754	0.00652211
6755	0.00707158
6756	0.00778263
6757	0.00323316
6758	0.00542368
6759	0.00443105
6760	0.00350632
6761	0.00500895
6762	0.00830263
6763	0.00524947
6764	0.00635316
6765	0.00186263
6766	0.00514789
6767	0.00187895
6768	0.00264947
6769	0.0138068
6770	0.00626526
6771	0.00558158
6772	0.00281947
6773	0.00580421
6774	0.0101153
6775	0.0151847
6776	0.00373947
6777	0.00992053
6778	0.0110147
6779	0.00430842
6780	0.00655421
6781	0.00476211
6782	0.0117858
6783	0.00594579
6784	0.00858105
6785	0.00585947
6786	0.00510053
6787	0.00477053
6788	0.00494526
6789	0.00859053
6790	0.00735368
6791	0.00397632
6792	0.00257053
6793	0.00992737
6794	0.00481105
6795	0.00668421
6796	0.0203758
6797	0.00266789
6798	0.00277895
6799	0.0120632
6800	0.00550842
6801	0.00705053
6802	0.00447895
6803	0.00499842
6804	0.0159305
6805	0.0148489
6806	0.00278632
6807	0.00681105
6808	0.00679316
6809	0.00634
6810	0.00290474
6811	0.00672737
6812	0.00379421
6813	0.00533737
6814	0.0104742
6815	0.00393316
6816	0.00384105
6817	0.0101421
6818	0.00976211
6819	0.00576316
6820	0.00224105
6821	0.00552579
6822	0.00635579
6823	0.0196589
6824	0.0139842
6825	0.00624053
6826	0.00672474
6827	0.00446263
6828	0.00609368
6829	0.00338947
6830	0.00613368
6831	0.00564316
6832	0.00447211
6833	0.00537211
6834	0.00329526
6835	0.00306368
6836	0.00430105
6837	0.00862211
6838	0.00483
6839	0.00487
6840	0.01127
6841	0.00803211
6842	0.00378526
6843	0.00556737
6844	0.00536947
6845	0.00644053
6846	0.00375737
6847	0.00594895
6848	0.00514
6849	0.00553263
6850	0.0138789
6851	0.00465895
6852	0.00619684
6853	0.00577368
6854	0.00434842
6855	0.00292474
6856	0.00289421
6857	0.00375053
6858	0.00639947
6859	0.00446368
6860	0.00725474
6861	0.00518421
6862	0.00457158
6863	0.00339211
6864	0.00445579
6865	0.00280316
6866	0.00273895
6867	0.00916158
6868	0.00607474
6869	0.00493368
6870	0.00936211
6871	0.00397684
6872	0.00405789
6873	0.00458263
6874	0.00438421
6875	0.0104021
6876	0.0125147
6877	0.00730368
6878	0.00390684
6879	0.00343053
6880	0.00627474
6881	0.00331526
6882	0.00414211
6883	0.00155632
6884	0.00501158
6885	0.00980263
6886	0.00500895
6887	0.00750789
6888	0.00529947
6889	0.00582053
6890	0.00741526
6891	0.00796684
6892	0.00632684
6893	0.00564053
6894	0.00980474
6895	0.00375316
6896	0.00848579
6897	0.00319632
6898	0.00581211
6899	0.00797895
6900	0.00790947
6901	0.00705684
6902	0.00287158
6903	0.00850947
6904	0.00859526
6905	0.00476
6906	0.00948895
6907	0.00411737
6908	0.00430263
6909	0.00499263
6910	0.00618895
6911	0.00499316
6912	0.00396579
6913	0.00708789
6914	0.00602158
6915	0.00422632
6916	0.0102058
6917	0.00832211
6918	0.00882
6919	0.00728105
6920	0.0130516
6921	0.00961789
6922	0.00561526
6923	0.00899105
6924	0.00833947
6925	0.00589526
6926	0.0106563
6927	0.00860105
6928	0.00584947
6929	0.00320842
6930	0.00850526
6931	0.00415158
6932	0.00313526
6933	0.00940632
6934	0.00671947
6935	0.00495526
6936	0.00255526
6937	0.00697211
6938	0.00849316
6939	0.00903895
6940	0.00557684
6941	0.00605526
6942	0.00197947
6943	0.00613105
6944	0.00515263
6945	0.00686842
6946	0.00567474
6947	0.00506
6948	0.00682789
6949	0.00530947
6950	0.0111126
6951	0.0120858
6952	0.00803158
6953	0.0196179
6954	0.00640684
6955	0.00586316
6956	0.00679526
6957	0.00824368
6958	0.00906474
6959	0.00393684
6960	0.00472579
6961	0.0184784
6962	0.00952474
6963	0.00660053
6964	0.00976316
6965	0.00732684
6966	0.00522474
6967	0.00610263
6968	0.00638526
6969	0.00393579
6970	0.00704474
6971	0.0100195
6972	0.0143484
6973	0.00798368
6974	0.00665789
6975	0.00431789
6976	0.00981474
6977	0.00441
6978	0.00408632
6979	0.00672
6980	0.0104721
6981	0.00393579
6982	0.00815842
6983	0.00855053
6984	0.00626842
6985	0.00434947
6986	0.00608421
6987	0.00759211
6988	0.00572316
6989	0.01208
6990	0.00409211
6991	0.0123432
6992	0.00340526
6993	0.00544105
6994	0.00647105
6995	0.00350684
6996	0.00586421
6997	0.00640263
6998	0.00404684
6999	0.00485421
7000	0.00701316
7001	0.00640211
7002	0.0156389
7003	0.00612158
7004	0.00497158
7005	0.00649684
7006	0.00395421
7007	0.00407316
7008	0.00515789
7009	0.00515316
7010	0.00254263
7011	0.0122795
7012	0.00495842
7013	0.0112547
7014	0.0123774
7015	0.00869737
7016	0.00525526
7017	0.00471579
7018	0.0118221
7019	0.00404947
7020	0.0150332
7021	0.00873842
7022	0.00347316
7023	0.00642
7024	0.00408842
7025	0.00268263
7026	0.00580368
7027	0.00704737
7028	0.00338526
7029	0.00413947
7030	0.00620368
7031	0.0124379
7032	0.00388632
7033	0.0105368
7034	0.00461158
7035	0.00349684
7036	0.00329947
7037	0.00301263
7038	0.00569053
7039	0.00747105
7040	0.00371579
7041	0.00515
7042	0.00496474
7043	0.00532895
7044	0.00348579
7045	0.00497895
7046	0.0144247
7047	0.00451789
7048	0.00249579
7049	0.00879895
7050	0.00287895
7051	0.00578579
7052	0.00705684
7053	0.00704263
7054	0.00971474
7055	0.00448947
7056	0.01578
7057	0.00260263
7058	0.00377368
7059	0.00704158
7060	0.00678053
7061	0.0119637
7062	0.00537211
7063	0.00530526
7064	0.00934474
7065	0.00473579
7066	0.00596895
7067	0.0151847
7068	0.00816947
7069	0.00962579
7070	0.00798684
7071	0.00521105
7072	0.00651263
7073	0.00327263
7074	0.00369737
7075	0.00626
7076	0.01381
7077	0.00570789
7078	0.00313263
7079	0.00567632
7080	0.00322316
7081	0.00878105
7082	0.00324263
7083	0.00621579
7084	0.00513632
7085	0.00479105
7086	0.00700842
7087	0.00390842
7088	0.00553263
7089	0.0133089
7090	0.00545737
7091	0.00536263
7092	0.00414526
7093	0.00492158
7094	0.00381421
7095	0.00807421
7096	0.00711737
7097	0.00881895
7098	0.00522737
7099	0.00615474
7100	0.00177316
7101	0.00315947
7102	0.00351
7103	0.00808632
7104	0.0126
7105	0.00524
7106	0.00976579
7107	0.00371947
7108	0.0136758
7109	0.00551684
7110	0.00620211
7111	0.00463632
7112	0.00613947
7113	0.00586947
7114	0.00801632
7115	0.00780947
7116	0.00556158
7117	0.00879474
7118	0.0105511
7119	0.00663368
7120	0.00335158
7121	0.0206305
7122	0.00690895
7123	0.00478421
7124	0.00740368
7125	0.00567263
7126	0.00537947
7127	0.00784684
7128	0.00374684
7129	0.00591316
7130	0.00483263
7131	0.00622579
7132	0.00637895
7133	0.00822158
7134	0.00708632
7135	0.00450684
7136	0.00688474
7137	0.00566053
7138	0.00578053
7139	0.00681632
7140	0.0103384
7141	0.0115637
7142	0.00598895
7143	0.00817105
7144	0.00336105
7145	0.00603
7146	0.00662684
7147	0.00611632
7148	0.00737789
7149	0.00450105
7150	0.00516842
7151	0.00674421
7152	0.00608105
7153	0.00815316
7154	0.00320053
7155	0.00525421
7156	0.00389421
7157	0.00598368
7158	0.00980895
7159	0.0156379
7160	0.00605
7161	0.00734211
7162	0.0148053
7163	0.0146168
7164	0.00413211
7165	0.00706947
7166	0.0143653
7167	0.00354474
7168	0.00384211
7169	0.00256421
7170	0.0152405
7171	0.00472421
7172	0.00794105
7173	0.00702789
7174	0.00546526
7175	0.00276842
7176	0.00722211
7177	0.00285684
7178	0.0129126
7179	0.00247579
7180	0.0132853
7181	0.00512579
7182	0.0261463
7183	0.0117705
7184	0.00550737
7185	0.00779737
7186	0.0129216
7187	0.00407
7188	0.00337316
7189	0.00739158
7190	0.00296947
7191	0.0139216
7192	0.00415
7193	0.00655526
7194	0.00411737
7195	0.00707105
7196	0.00671684
7197	0.00641158
7198	0.00517895
7199	0.0122174
7200	0.00589579
7201	0.00744579
7202	0.00261
7203	0.00551895
7204	0.00393105
7205	0.00729474
7206	0.00348
7207	0.00917158
7208	0.00836158
7209	0.00495737
7210	0.00371895
7211	0.00589053
7212	0.0120553
7213	0.00467737
7214	0.0104858
7215	0.0195984
7216	0.00690684
7217	0.00612
7218	0.00968158
7219	0.00687579
7220	0.0173758
7221	0.00865737
7222	0.0158032
7223	0.00809368
7224	0.0104158
7225	0.0081
7226	0.0112068
7227	0.00971105
7228	0.00498684
7229	0.00715053
7230	0.00266211
7231	0.00916895
7232	0.00461211
7233	0.00636842
7234	0.0133147
7235	0.01249
7236	0.00446947
7237	0.00435158
7238	0.00518684
7239	0.00781684
7240	0.00371368
7241	0.00778
7242	0.00350316
7243	0.00731
7244	0.00647895
7245	0.00396053
7246	0.00704684
7247	0.00724316
7248	0.00778158
7249	0.00599211
7250	0.00417842
7251	0.0172495
7252	0.00441368
7253	0.00435211
7254	0.00598632
7255	0.00653316
7256	0.00591316
7257	0.00705474
7258	0.01774
7259	0.00655737
7260	0.00585579
7261	0.00560316
7262	0.00656579
7263	0.00634474
7264	0.00478368
7265	0.00395368
7266	0.00233737
7267	0.00650158
7268	0.00574684
7269	0.00314105
7270	0.00291789
7271	0.00609158
7272	0.00317895
7273	0.0133253
7274	0.00716
7275	0.00770895
7276	0.00322842
7277	0.00882526
7278	0.00360053
7279	0.00801105
7280	0.00775211
7281	0.00292789
7282	0.00359474
7283	0.00728947
7284	0.00603263
7285	0.00457474
7286	0.00682316
7287	0.00175737
7288	0.00817895
7289	0.00938474
7290	0.0155279
7291	0.00589211
7292	0.00366684
7293	0.00750105
7294	0.00512737
7295	0.00951421
7296	0.00607526
7297	0.00737632
7298	0.0133305
7299	0.00409947
7300	0.0229968
7301	0.0108711
7302	0.00405158
7303	0.00536895
7304	0.00899684
7305	0.00865105
7306	0.00538211
7307	0.00412579
7308	0.00570105
7309	0.00946368
7310	0.00443947
7311	0.00735158
7312	0.0123168
7313	0.0102474
7314	0.00494421
7315	0.00924895
7316	0.00753105
7317	0.00507263
7318	0.00608211
7319	0.0249689
7320	0.00749632
7321	0.00508053
7322	0.0102489
7323	0.00612474
7324	0.00584263
7325	0.00661842
7326	0.00465421
7327	0.00826684
7328	0.0153395
7329	0.00606263
7330	0.0185274
7331	0.00637211
7332	0.0105384
7333	0.0175479
7334	0.00802158
7335	0.00574316
7336	0.00628789
7337	0.00545684
7338	0.00708526
7339	0.00511632
7340	0.0109405
7341	0.00412263
7342	0.00637
7343	0.00534474
7344	0.00725737
7345	0.00395526
7346	0.00717158
7347	0.00555842
7348	0.00404263
7349	0.00707526
7350	0.00624947
7351	0.00688737
7352	0.00984474
7353	0.00534105
7354	0.00942474
7355	0.00980526
7356	0.00452
7357	0.00725632
7358	0.00900316
7359	0.00866579
7360	0.00350421
7361	0.00460105
7362	0.00642842
7363	0.00920211
7364	0.00425421
7365	0.00706263
7366	0.0143816
7367	0.0219079
7368	0.00501053
7369	0.00521579
7370	0.00222895
7371	0.00617842
7372	0.00715158
7373	0.00447316
7374	0.00351474
7375	0.00596632
7376	0.00573316
7377	0.00848789
7378	0.00701263
7379	0.00486
7380	0.00547526
7381	0.00741158
7382	0.00428158
7383	0.00620684
7384	0.00179053
7385	0.0105174
7386	0.01409
7387	0.00456737
7388	0.01368
7389	0.00276947
7390	0.00510105
7391	0.00567579
7392	0.00293
7393	0.00558789
7394	0.00554105
7395	0.00302
7396	0.0143195
7397	0.00483421
7398	0.00541895
7399	0.00611105
7400	0.00254474
7401	0.00963211
7402	0.00590316
7403	0.00492526
7404	0.00915842
7405	0.0187047
7406	0.00745895
7407	0.00715947
7408	0.00611368
7409	0.00818526
7410	0.0245047
7411	0.00381263
7412	0.00620053
7413	0.00692842
7414	0.01298
7415	0.00612737
7416	0.00557842
7417	0.0107795
7418	0.00248632
7419	0.00659737
7420	0.00524105
7421	0.00379526
7422	0.00614579
7423	0.00676421
7424	0.00462947
7425	0.00476947
7426	0.00644105
7427	0.00629158
7428	0.00359
7429	0.0105032
7430	0.00584632
7431	0.00972632
7432	0.00450632
7433	0.00392
7434	0.00640895
7435	0.00752789
7436	0.0118995
7437	0.00228474
7438	0.00430368
7439	0.01049
7440	0.00555474
7441	0.00668789
7442	0.00385947
7443	0.00223632
7444	0.0141311
7445	0.00464368
7446	0.00361316
7447	0.00280368
7448	0.00622842
7449	0.00310158
7450	0.00379263
7451	0.00328105
7452	0.00415895
7453	0.00891053
7454	0.00740368
7455	0.00687158
7456	0.00584895
7457	0.00691
7458	0.00428842
7459	0.0169721
7460	0.00506211
7461	0.00692684
7462	0.0141484
7463	0.00431842
7464	0.00574421
7465	0.00340211
7466	0.00279263
7467	0.00552105
7468	0.0185347
7469	0.00701579
7470	0.00354263
7471	0.00615053
7472	0.00498526
7473	0.0102642
7474	0.00298842
7475	0.00923789
7476	0.0171895
7477	0.00708947
7478	0.00443737
7479	0.00405263
7480	0.0117989
7481	0.00551105
7482	0.00438842
7483	0.0101789
7484	0.00374684
7485	0.00695368
7486	0.0105889
7487	0.00417737
7488	0.00661579
7489	0.00268737
7490	0.0199389
7491	0.00645053
7492	0.00528105
7493	0.00458895
7494	0.00359263
7495	0.00804579
7496	0.00345316
7497	0.0113953
7498	0.00482684
7499	0.00297316
7500	0.00679842
7501	0.00919474
7502	0.00409947
7503	0.00753421
7504	0.00595105
7505	0.00465737
7506	0.00582211
7507	0.00728737
7508	0.00438789
7509	0.00356684
7510	0.01049
7511	0.00571895
7512	0.00742579
7513	0.00924105
7514	0.00979632
7515	0.00667842
7516	0.00878
7517	0.00654474
7518	0.0158453
7519	0.0135979
7520	0.00485368
7521	0.00574421
7522	0.00603737
7523	0.00432632
7524	0.00538053
7525	0.00596158
7526	0.0206037
7527	0.00486474
7528	0.00482842
7529	0.00242
7530	0.00576789
7531	0.00935316
7532	0.00618105
7533	0.0104368
7534	0.00444368
7535	0.00774579
7536	0.00416421
7537	0.00458632
7538	0.0105595
7539	0.00936684
7540	0.00365526
7541	0.00564421
7542	0.00902474
7543	0.00405368
7544	0.00294
7545	0.00758579
7546	0.00308368
7547	0.0149316
7548	0.00341368
7549	0.00400632
7550	0.00931
7551	0.00415105
7552	0.00741368
7553	0.00818263
7554	0.00401474
7555	0.00801474
7556	0.00748
7557	0.00820211
7558	0.0167358
7559	0.00566211
7560	0.00461474
7561	0.00544263
7562	0.00523632
7563	0.0114521
7564	0.00412474
7565	0.00729211
7566	0.0144542
7567	0.00763526
7568	0.00795842
7569	0.00595368
7570	0.0150216
7571	0.00417789
7572	0.00887158
7573	0.00756316
7574	0.0156389
7575	0.00510579
7576	0.00613947
7577	0.00984263
7578	0.00464737
7579	0.00489947
7580	0.00938158
7581	0.00623158
7582	0.0108947
7583	0.0116116
7584	0.00266211
7585	0.00396632
7586	0.00690579
7587	0.00309789
7588	0.00696
7589	0.0117868
7590	0.00859947
7591	0.0107826
7592	0.0111332
7593	0.00498158
7594	0.00734053
7595	0.0121616
7596	0.00588474
7597	0.00597789
7598	0.00652211
7599	0.00359368
7600	0.00500474
7601	0.00697211
7602	0.00404737
7603	0.00554526
7604	0.00596684
7605	0.00554105
7606	0.00360895
7607	0.00468579
7608	0.00270316
7609	0.00462684
7610	0.00297158
7611	0.00533579
7612	0.00570421
7613	0.00801368
7614	0.00840895
7615	0.00919316
7616	0.00408211
7617	0.00911158
7618	0.0171558
7619	0.0115468
7620	0.00791316
7621	0.00587263
7622	0.00375316
7623	0.00935316
7624	0.00579053
7625	0.00381
7626	0.0140053
7627	0.00843895
7628	0.00932579
7629	0.00454053
7630	0.0153237
7631	0.00849579
7632	0.00412158
7633	0.00198316
7634	0.00347263
7635	0.0106084
7636	0.00920684
7637	0.00160053
7638	0.00571
7639	0.00498684
7640	0.00352211
7641	0.00781316
7642	0.00456211
7643	0.00279316
7644	0.00883684
7645	0.0109863
7646	0.00449684
7647	0.00221632
7648	0.00517368
7649	0.00313842
7650	0.0161642
7651	0.00448474
7652	0.00554789
7653	0.00532526
7654	0.00417
7655	0.00727053
7656	0.00585158
7657	0.00574789
7658	0.00679737
7659	0.00661526
7660	0.00955368
7661	0.00255947
7662	0.00587105
7663	0.00686895
7664	0.00501947
7665	0.0138542
7666	0.0108716
7667	0.00442579
7668	0.00294789
7669	0.00367579
7670	0.0043
7671	0.00987474
7672	0.00378053
7673	0.0108837
7674	0.00764526
7675	0.00351842
7676	0.00617211
